model,index,guid,title,inference_time_seconds,file,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,bertscore_precision,bertscore_recall,bertscore_f1,entity_supported,entity_total,entity_precision,number_supported,number_total,number_consistency,nli_claim_count,nli_contradiction_count,nli_hallucination_count,nli_contradiction_prob_sum,nli_entailment_prob_sum,contradiction_rate,hallucination_rate,mean_contradiction_probability,mean_entailment_probability
Nishikyen/vit5-vietnamese-news,183,183,,5.5304,results\nishikyen\00183_guid-183_untitled.txt,0.4117647058823529,0.5,0.45161290322580644,0.211864406779661,0.25773195876288657,0.2325581395348837,0.21008403361344538,0.25510204081632654,0.23041474654377883,0.879950761795044,0.8931447863578796,0.8864986300468445,3,3,1.0,0,0,nan,5,0,5,0.012051582336425781,0.001312851905822754,0.0,1.0,0.0024103164672851563,0.00026257038116455077
Nishikyen/vit5-vietnamese-news,184,184,,3.7056,results\nishikyen\00184_guid-184_untitled.txt,0.6067415730337079,0.47368421052631576,0.5320197044334976,0.4318181818181818,0.336283185840708,0.3781094527363184,0.42696629213483145,0.3333333333333333,0.37438423645320196,0.9212273359298706,0.9080085158348083,0.9145702123641968,5,5,1.0,4,4,1.0,4,0,4,0.005971431732177734,0.04000568389892578,0.0,1.0,0.0014928579330444336,0.010001420974731445
Nishikyen/vit5-vietnamese-news,185,185,,3.2474,results\nishikyen\00185_guid-185_untitled.txt,0.5333333333333333,0.39344262295081966,0.4528301886792453,0.33707865168539325,0.24793388429752067,0.28571428571428575,0.34444444444444444,0.2540983606557377,0.29245283018867924,0.8989723920822144,0.8859466314315796,0.8924119472503662,2,2,1.0,0,0,nan,4,1,1,0.9993705153465271,2.992800235748291,0.25,0.25,0.24984262883663177,0.7482000589370728
Nishikyen/vit5-vietnamese-news,186,186,,4.1537,results\nishikyen\00186_guid-186_untitled.txt,0.49019607843137253,0.49504950495049505,0.4926108374384236,0.2376237623762376,0.24,0.23880597014925373,0.24509803921568626,0.24752475247524752,0.2463054187192118,0.8952990770339966,0.9014737606048584,0.8983758091926575,1,1,1.0,0,0,nan,4,0,3,0.0007953643798828125,1.03544282913208,0.0,0.75,0.00019884109497070312,0.25886070728302
Nishikyen/vit5-vietnamese-news,187,187,,5.1877,results\nishikyen\00187_guid-187_untitled.txt,0.5638297872340425,0.3732394366197183,0.4491525423728814,0.3010752688172043,0.19858156028368795,0.23931623931623933,0.425531914893617,0.28169014084507044,0.33898305084745767,0.8794951438903809,0.8585987091064453,0.8689212799072266,5,7,0.7142857142857143,2,2,1.0,3,0,0,0.0004355311393737793,2.99462890625,0.0,0.0,0.00014517704645792642,0.9982096354166666
Nishikyen/vit5-vietnamese-news,188,188,,3.2107,results\nishikyen\00188_guid-188_untitled.txt,0.6813186813186813,0.62,0.6492146596858639,0.37777777777777777,0.3434343434343434,0.35978835978835977,0.5384615384615384,0.49,0.5130890052356021,0.9362945556640625,0.9200706481933594,0.9281116724014282,5,6,0.8333333333333334,3,3,1.0,6,1,3,1.053983211517334,2.509550094604492,0.16666666666666666,0.5,0.17566386858622232,0.4182583491007487
Nishikyen/vit5-vietnamese-news,189,189,,2.8103,results\nishikyen\00189_guid-189_untitled.txt,0.5483870967741935,0.4,0.46258503401360546,0.29508196721311475,0.21428571428571427,0.2482758620689655,0.43548387096774194,0.3176470588235294,0.3673469387755102,0.9007582664489746,0.8846216201782227,0.8926170468330383,0,0,nan,3,3,1.0,4,0,1,0.0007288455963134766,2.828125,0.0,0.25,0.00018221139907836914,0.70703125
Nishikyen/vit5-vietnamese-news,190,190,,4.4439,results\nishikyen\00190_guid-190_untitled.txt,0.48514851485148514,0.33793103448275863,0.39837398373983735,0.18,0.125,0.14754098360655737,0.2871287128712871,0.2,0.23577235772357721,0.8973501920700073,0.8703112006187439,0.8836238980293274,0,0,nan,0,0,nan,4,0,1,0.0008513331413269043,2.8411149978637695,0.0,0.25,0.00021283328533172607,0.7102787494659424
Nishikyen/vit5-vietnamese-news,191,191,,4.5559,results\nishikyen\00191_guid-191_untitled.txt,0.49504950495049505,0.4716981132075472,0.4830917874396135,0.29,0.2761904761904762,0.2829268292682927,0.25742574257425743,0.24528301886792453,0.25120772946859904,0.9047025442123413,0.8951126337051392,0.8998820781707764,0,0,nan,0,0,nan,3,0,3,0.05064797401428223,0.46593236923217773,0.0,1.0,0.016882658004760742,0.15531078974405924
Nishikyen/vit5-vietnamese-news,192,192,,4.3133,results\nishikyen\00192_guid-192_untitled.txt,0.5625,0.3284671532846715,0.4147465437788018,0.26582278481012656,0.15441176470588236,0.19534883720930232,0.2875,0.1678832116788321,0.21198156682027647,0.8926185369491577,0.8733001947402954,0.8828537464141846,4,5,0.8,1,1,1.0,3,0,3,0.002737283706665039,0.0035283565521240234,0.0,1.0,0.0009124279022216797,0.0011761188507080078
Nishikyen/vit5-vietnamese-news,193,193,,3.6681,results\nishikyen\00193_guid-193_untitled.txt,0.53125,0.68,0.5964912280701754,0.3368421052631579,0.43243243243243246,0.37869822485207105,0.4479166666666667,0.5733333333333334,0.5029239766081871,0.9065288305282593,0.9304901361465454,0.9183531999588013,10,10,1.0,6,6,1.0,5,1,4,1.1077924966812134,1.1291427612304688,0.2,0.8,0.22155849933624266,0.22582855224609374
Nishikyen/vit5-vietnamese-news,194,194,,3.0183,results\nishikyen\00194_guid-194_untitled.txt,0.5287356321839081,0.3865546218487395,0.44660194174757284,0.23255813953488372,0.1694915254237288,0.19607843137254904,0.3448275862068966,0.25210084033613445,0.2912621359223301,0.8986878991127014,0.88088458776474,0.8896971940994263,0,0,nan,0,0,nan,5,0,1,0.0018665194511413574,4.01068115234375,0.0,0.2,0.0003733038902282715,0.80213623046875
Nishikyen/vit5-vietnamese-news,195,195,,3.7366,results\nishikyen\00195_guid-195_untitled.txt,0.6129032258064516,0.4453125,0.5158371040723982,0.31521739130434784,0.2283464566929134,0.26484018264840187,0.3978494623655914,0.2890625,0.334841628959276,0.8985973596572876,0.8905562162399292,0.8945587277412415,4,6,0.6666666666666666,4,4,1.0,4,0,0,0.0013340115547180176,3.98974609375,0.0,0.0,0.0003335028886795044,0.9974365234375
Nishikyen/vit5-vietnamese-news,196,196,,3.6625,results\nishikyen\00196_guid-196_untitled.txt,0.3,0.2903225806451613,0.29508196721311475,0.07865168539325842,0.07608695652173914,0.07734806629834254,0.14444444444444443,0.13978494623655913,0.14207650273224043,0.8591059446334839,0.854630708694458,0.856862485408783,1,1,1.0,4,4,1.0,5,0,2,0.0021027326583862305,3.0231494903564453,0.0,0.4,0.0004205465316772461,0.6046298980712891
Nishikyen/vit5-vietnamese-news,197,197,,3.6491,results\nishikyen\00197_guid-197_untitled.txt,0.5473684210526316,0.5048543689320388,0.5252525252525252,0.3191489361702128,0.29411764705882354,0.3061224489795919,0.3473684210526316,0.32038834951456313,0.33333333333333337,0.8881335258483887,0.8967564105987549,0.8924241065979004,0,0,nan,0,0,nan,4,0,3,0.03173351287841797,1.3195843696594238,0.0,0.75,0.007933378219604492,0.32989609241485596
Nishikyen/vit5-vietnamese-news,198,198,,3.1272,results\nishikyen\00198_guid-198_untitled.txt,0.39080459770114945,0.2518518518518518,0.3063063063063063,0.11627906976744186,0.07462686567164178,0.09090909090909091,0.1839080459770115,0.11851851851851852,0.14414414414414414,0.8742373585700989,0.8541732430458069,0.8640888929367065,0,0,nan,0,0,nan,3,0,2,0.016496658325195312,1.0238533020019531,0.0,0.6666666666666666,0.0054988861083984375,0.34128443400065106
Nishikyen/vit5-vietnamese-news,199,199,,3.8029,results\nishikyen\00199_guid-199_untitled.txt,0.46846846846846846,0.4262295081967213,0.44635193133047213,0.21818181818181817,0.19834710743801653,0.2077922077922078,0.1891891891891892,0.1721311475409836,0.1802575107296137,0.8875800967216492,0.8840163946151733,0.8857946991920471,0,0,nan,0,0,nan,4,0,4,0.0014322996139526367,0.11701703071594238,0.0,1.0,0.0003580749034881592,0.029254257678985596
Nishikyen/vit5-vietnamese-news,200,200,,3.5768,results\nishikyen\00200_guid-200_untitled.txt,0.4117647058823529,0.42424242424242425,0.41791044776119407,0.19801980198019803,0.20408163265306123,0.20100502512562815,0.2647058823529412,0.2727272727272727,0.26865671641791045,0.890022873878479,0.8883785009384155,0.8891999125480652,0,0,nan,0,0,nan,4,0,2,0.0013096332550048828,1.9965760707855225,0.0,0.5,0.0003274083137512207,0.4991440176963806
Nishikyen/vit5-vietnamese-news,201,201,,3.5047,results\nishikyen\00201_guid-201_untitled.txt,0.5294117647058824,0.40298507462686567,0.45762711864406785,0.24752475247524752,0.18796992481203006,0.21367521367521367,0.28431372549019607,0.21641791044776118,0.2457627118644068,0.9014029502868652,0.8787209391593933,0.8899174332618713,2,2,1.0,1,1,1.0,4,1,4,0.7365007400512695,0.0483095645904541,0.25,1.0,0.18412518501281738,0.012077391147613525
Nishikyen/vit5-vietnamese-news,202,202,,3.9968,results\nishikyen\00202_guid-202_untitled.txt,0.39814814814814814,0.39814814814814814,0.39814814814814814,0.22429906542056074,0.22429906542056074,0.22429906542056074,0.26851851851851855,0.26851851851851855,0.26851851851851855,0.87059485912323,0.8874243497848511,0.8789290189743042,4,4,1.0,2,2,1.0,5,0,0,0.0016573667526245117,4.98974609375,0.0,0.0,0.00033147335052490233,0.99794921875
Nishikyen/vit5-vietnamese-news,203,203,,3.8657,results\nishikyen\00203_guid-203_untitled.txt,0.4019607843137255,0.43157894736842106,0.416243654822335,0.1782178217821782,0.19148936170212766,0.1846153846153846,0.23529411764705882,0.25263157894736843,0.2436548223350254,0.8608294129371643,0.868864893913269,0.8648284673690796,5,6,0.8333333333333334,5,5,1.0,5,0,1,0.007904648780822754,3.8574905395507812,0.0,0.2,0.0015809297561645507,0.7714981079101563
Nishikyen/vit5-vietnamese-news,204,204,,3.0788,results\nishikyen\00204_guid-204_untitled.txt,0.7407407407407407,0.5309734513274337,0.6185567010309277,0.4875,0.3482142857142857,0.40625,0.5432098765432098,0.3893805309734513,0.4536082474226804,0.9210538268089294,0.9103525876998901,0.9156720042228699,4,6,0.6666666666666666,4,4,1.0,6,0,1,0.010829687118530273,5.3017578125,0.0,0.16666666666666666,0.001804947853088379,0.8836263020833334
Nishikyen/vit5-vietnamese-news,205,205,,3.8412,results\nishikyen\00205_guid-205_untitled.txt,0.5688073394495413,0.5904761904761905,0.5794392523364487,0.37037037037037035,0.38461538461538464,0.3773584905660377,0.45871559633027525,0.47619047619047616,0.4672897196261682,0.9107587337493896,0.923732578754425,0.9171997904777527,3,3,1.0,2,2,1.0,5,0,2,0.1116437315940857,3.0955657958984375,0.0,0.4,0.02232874631881714,0.6191131591796875
Nishikyen/vit5-vietnamese-news,206,206,,3.8351,results\nishikyen\00206_guid-206_untitled.txt,0.5978260869565217,0.4583333333333333,0.5188679245283019,0.4065934065934066,0.31092436974789917,0.3523809523809524,0.41304347826086957,0.31666666666666665,0.3584905660377358,0.9197053909301758,0.9078596234321594,0.9137441515922546,0,0,nan,0,0,nan,4,0,2,0.0025168657302856445,2.106785774230957,0.0,0.5,0.0006292164325714111,0.5266964435577393
Nishikyen/vit5-vietnamese-news,207,207,,3.1828,results\nishikyen\00207_guid-207_untitled.txt,0.6138613861386139,0.543859649122807,0.5767441860465117,0.37,0.3274336283185841,0.3474178403755869,0.44554455445544555,0.39473684210526316,0.4186046511627907,0.9181414246559143,0.9062486290931702,0.9121562242507935,4,4,1.0,4,4,1.0,5,0,1,0.006942152976989746,3.9996337890625,0.0,0.2,0.0013884305953979492,0.7999267578125
Nishikyen/vit5-vietnamese-news,208,208,,3.1816,results\nishikyen\00208_guid-208_untitled.txt,0.425531914893617,0.43956043956043955,0.43243243243243246,0.1827956989247312,0.18888888888888888,0.18579234972677594,0.2872340425531915,0.2967032967032967,0.2918918918918919,0.8974094986915588,0.9004476070404053,0.8989260196685791,0,0,nan,0,0,nan,4,1,2,0.97031569480896,2.005732774734497,0.25,0.5,0.24257892370224,0.5014331936836243
Nishikyen/vit5-vietnamese-news,209,209,,2.5729,results\nishikyen\00209_guid-209_untitled.txt,0.8059701492537313,0.5094339622641509,0.6242774566473989,0.5,0.3142857142857143,0.38596491228070173,0.6268656716417911,0.39622641509433965,0.48554913294797686,0.9380984902381897,0.9219691753387451,0.9299639463424683,4,5,0.8,2,3,0.6666666666666666,4,0,0,0.013544678688049316,3.97705078125,0.0,0.0,0.003386169672012329,0.9942626953125
Nishikyen/vit5-vietnamese-news,210,210,,3.3293,results\nishikyen\00210_guid-210_untitled.txt,0.6274509803921569,0.6037735849056604,0.6153846153846154,0.45544554455445546,0.4380952380952381,0.44660194174757284,0.38235294117647056,0.36792452830188677,0.37499999999999994,0.9165983200073242,0.9084187746047974,0.9124902486801147,5,5,1.0,4,4,1.0,4,0,1,0.031316280364990234,2.7902355194091797,0.0,0.25,0.007829070091247559,0.6975588798522949
Nishikyen/vit5-vietnamese-news,211,211,,4.3813,results\nishikyen\00211_guid-211_untitled.txt,0.47706422018348627,0.3795620437956204,0.42276422764227645,0.23148148148148148,0.18382352941176472,0.20491803278688525,0.30275229357798167,0.24087591240875914,0.2682926829268293,0.8845987319946289,0.8772032260894775,0.8808854222297668,1,2,0.5,2,2,1.0,3,0,2,0.33241045475006104,1.0199394226074219,0.0,0.6666666666666666,0.11080348491668701,0.3399798075358073
Nishikyen/vit5-vietnamese-news,212,212,,3.6113,results\nishikyen\00212_guid-212_untitled.txt,0.6074766355140186,0.5038759689922481,0.5508474576271186,0.24528301886792453,0.203125,0.2222222222222222,0.308411214953271,0.2558139534883721,0.2796610169491526,0.8991725444793701,0.8842349648475647,0.8916412591934204,4,4,1.0,4,4,1.0,5,0,5,0.07332420349121094,0.28171300888061523,0.0,1.0,0.014664840698242188,0.05634260177612305
Nishikyen/vit5-vietnamese-news,213,213,,5.2665,results\nishikyen\00213_guid-213_untitled.txt,0.38345864661654133,0.4594594594594595,0.4180327868852459,0.21212121212121213,0.2545454545454545,0.23140495867768593,0.2781954887218045,0.3333333333333333,0.30327868852459017,0.8783599734306335,0.8985335230827332,0.8883322477340698,5,6,0.8333333333333334,0,0,nan,5,0,5,0.022036075592041016,0.3485391139984131,0.0,1.0,0.004407215118408203,0.06970782279968261
Nishikyen/vit5-vietnamese-news,214,214,,3.2339,results\nishikyen\00214_guid-214_untitled.txt,0.6153846153846154,0.4948453608247423,0.5485714285714286,0.35064935064935066,0.28125,0.31213872832369943,0.4230769230769231,0.3402061855670103,0.3771428571428572,0.916986346244812,0.9147379398345947,0.9158607721328735,3,3,1.0,2,2,1.0,4,0,1,0.4776022434234619,2.5408172607421875,0.0,0.25,0.11940056085586548,0.6352043151855469
Nishikyen/vit5-vietnamese-news,215,215,,4.0544,results\nishikyen\00215_guid-215_untitled.txt,0.7297297297297297,0.6183206106870229,0.6694214876033057,0.5818181818181818,0.49230769230769234,0.5333333333333333,0.7027027027027027,0.5954198473282443,0.6446280991735537,0.9341278076171875,0.9283004999160767,0.9312050342559814,7,7,1.0,2,2,1.0,8,0,5,0.02818584442138672,2.820068836212158,0.0,0.625,0.00352323055267334,0.3525086045265198
Nishikyen/vit5-vietnamese-news,216,216,,4.3705,results\nishikyen\00216_guid-216_untitled.txt,0.51,0.36428571428571427,0.42499999999999993,0.2222222222222222,0.15827338129496402,0.1848739495798319,0.26,0.18571428571428572,0.21666666666666667,0.8839190006256104,0.8732871413230896,0.8785708546638489,0,0,nan,0,0,nan,4,2,3,1.6942358016967773,1.0282220840454102,0.5,0.75,0.42355895042419434,0.25705552101135254
Nishikyen/vit5-vietnamese-news,217,217,,3.2391,results\nishikyen\00217_guid-217_untitled.txt,0.5494505494505495,0.5102040816326531,0.5291005291005291,0.23333333333333334,0.21649484536082475,0.22459893048128343,0.37362637362637363,0.3469387755102041,0.3597883597883598,0.9067211151123047,0.8988319039344788,0.902759313583374,2,2,1.0,1,1,1.0,4,0,0,0.0007391571998596191,3.99462890625,0.0,0.0,0.00018478929996490479,0.9986572265625
Nishikyen/vit5-vietnamese-news,218,218,,2.97,results\nishikyen\00218_guid-218_untitled.txt,0.475,0.37254901960784315,0.4175824175824176,0.21518987341772153,0.16831683168316833,0.18888888888888888,0.325,0.2549019607843137,0.28571428571428575,0.8931803107261658,0.8809820413589478,0.8870392441749573,2,2,1.0,4,4,1.0,3,0,1,0.0010099411010742188,2.0047874450683594,0.0,0.3333333333333333,0.00033664703369140625,0.6682624816894531
Nishikyen/vit5-vietnamese-news,219,219,,3.6897,results\nishikyen\00219_guid-219_untitled.txt,0.4731182795698925,0.36666666666666664,0.41314553990610325,0.20652173913043478,0.15966386554621848,0.1800947867298578,0.3010752688172043,0.23333333333333334,0.26291079812206575,0.8952493667602539,0.8882280588150024,0.8917248845100403,0,0,nan,0,0,nan,4,0,0,0.0004349350929260254,3.9404296875,0.0,0.0,0.00010873377323150635,0.985107421875
Nishikyen/vit5-vietnamese-news,220,220,,3.6992,results\nishikyen\00220_guid-220_untitled.txt,0.6875,0.6407766990291263,0.6633165829145728,0.3894736842105263,0.3627450980392157,0.3756345177664975,0.4375,0.4077669902912621,0.4221105527638191,0.923180103302002,0.9202573299407959,0.9217163920402527,2,4,0.5,4,4,1.0,4,0,1,0.0009413957595825195,2.9968395233154297,0.0,0.25,0.00023534893989562988,0.7492098808288574
Nishikyen/vit5-vietnamese-news,221,221,,3.331,results\nishikyen\00221_guid-221_untitled.txt,0.45454545454545453,0.425531914893617,0.43956043956043955,0.21839080459770116,0.20430107526881722,0.21111111111111114,0.2840909090909091,0.26595744680851063,0.2747252747252747,0.8883943557739258,0.8952406048774719,0.8918043971061707,0,0,nan,0,0,nan,4,1,3,0.9889510869979858,0.9235091209411621,0.25,0.75,0.24723777174949646,0.23087728023529053
Nishikyen/vit5-vietnamese-news,222,222,,3.3576,results\nishikyen\00222_guid-222_untitled.txt,0.7386363636363636,0.6632653061224489,0.6989247311827957,0.5862068965517241,0.5257731958762887,0.5543478260869564,0.5340909090909091,0.47959183673469385,0.5053763440860215,0.9493647813796997,0.9312793016433716,0.9402350783348083,4,5,0.8,8,8,1.0,4,0,2,0.0013010501861572266,1.9127273559570312,0.0,0.5,0.00032526254653930664,0.4781818389892578
Nishikyen/vit5-vietnamese-news,223,223,,3.0659,results\nishikyen\00223_guid-223_untitled.txt,0.5,0.4411764705882353,0.46875,0.2808988764044944,0.24752475247524752,0.2631578947368421,0.36666666666666664,0.3235294117647059,0.34375,0.9088073372840881,0.8939473628997803,0.9013161063194275,0,0,nan,0,0,nan,5,1,3,0.8359754681587219,2.188943862915039,0.2,0.6,0.1671950936317444,0.4377887725830078
Nishikyen/vit5-vietnamese-news,224,224,,4.0292,results\nishikyen\00224_guid-224_untitled.txt,0.35,0.26717557251908397,0.303030303030303,0.09090909090909091,0.06923076923076923,0.07860262008733625,0.24,0.183206106870229,0.2077922077922078,0.8525769710540771,0.8079407215118408,0.8296588659286499,2,3,0.6666666666666666,0,0,nan,4,0,1,0.0012705326080322266,2.9977941513061523,0.0,0.25,0.00031763315200805664,0.7494485378265381
Nishikyen/vit5-vietnamese-news,225,225,,3.9108,results\nishikyen\00225_guid-225_untitled.txt,0.46464646464646464,0.40707964601769914,0.43396226415094336,0.2755102040816326,0.24107142857142858,0.2571428571428571,0.35353535353535354,0.30973451327433627,0.330188679245283,0.8950769901275635,0.8953208923339844,0.8951988816261292,1,2,0.5,3,3,1.0,4,0,1,0.0007697343826293945,3.301513671875,0.0,0.25,0.00019243359565734863,0.82537841796875
Nishikyen/vit5-vietnamese-news,226,226,,2.9666,results\nishikyen\00226_guid-226_untitled.txt,0.6103896103896104,0.44339622641509435,0.5136612021857924,0.34210526315789475,0.24761904761904763,0.28729281767955805,0.4025974025974026,0.29245283018867924,0.33879781420765026,0.9051494598388672,0.8763011693954468,0.8904917240142822,3,3,1.0,1,1,1.0,4,2,3,1.7426433563232422,0.7653241157531738,0.5,0.75,0.43566083908081055,0.19133102893829346
Nishikyen/vit5-vietnamese-news,227,227,,4.7815,results\nishikyen\00227_guid-227_untitled.txt,0.3900709219858156,0.49107142857142855,0.4347826086956521,0.16428571428571428,0.2072072072072072,0.18326693227091634,0.23404255319148937,0.29464285714285715,0.26086956521739124,0.8792197704315186,0.8819194436073303,0.8805675506591797,2,2,1.0,0,0,nan,4,0,2,0.0017333030700683594,1.611140489578247,0.0,0.5,0.00043332576751708984,0.40278512239456177
Nishikyen/vit5-vietnamese-news,228,228,,3.5058,results\nishikyen\00228_guid-228_untitled.txt,0.6133333333333333,0.3484848484848485,0.4444444444444444,0.28378378378378377,0.16030534351145037,0.2048780487804878,0.4,0.22727272727272727,0.2898550724637681,0.8946337699890137,0.8697865605354309,0.8820352554321289,2,2,1.0,0,0,nan,4,0,3,0.013418376445770264,1.0210211277008057,0.0,0.75,0.003354594111442566,0.2552552819252014
Nishikyen/vit5-vietnamese-news,229,229,,3.4375,results\nishikyen\00229_guid-229_untitled.txt,0.5324675324675324,0.3014705882352941,0.38497652582159625,0.2236842105263158,0.1259259259259259,0.16113744075829384,0.3246753246753247,0.18382352941176472,0.23474178403755872,0.8853896856307983,0.8713124394416809,0.8782946467399597,3,4,0.75,1,1,1.0,3,0,2,0.0010340213775634766,1.0073490142822266,0.0,0.6666666666666666,0.00034467379252115887,0.3357830047607422
Nishikyen/vit5-vietnamese-news,230,230,,4.1428,results\nishikyen\00230_guid-230_untitled.txt,0.5175438596491229,0.4609375,0.487603305785124,0.2920353982300885,0.25984251968503935,0.275,0.40350877192982454,0.359375,0.38016528925619836,0.8935837745666504,0.8993043899536133,0.8964349627494812,1,1,1.0,0,0,nan,4,0,3,0.12259674072265625,1.0127301216125488,0.0,0.75,0.030649185180664062,0.2531825304031372
Nishikyen/vit5-vietnamese-news,231,231,,3.7565,results\nishikyen\00231_guid-231_untitled.txt,0.611764705882353,0.45217391304347826,0.52,0.2976190476190476,0.21929824561403508,0.2525252525252525,0.4235294117647059,0.3130434782608696,0.36,0.9068774580955505,0.8977184295654297,0.9022746682167053,0,0,nan,1,1,1.0,4,0,1,0.014154434204101562,3.046234130859375,0.0,0.25,0.0035386085510253906,0.7615585327148438
Nishikyen/vit5-vietnamese-news,232,232,,3.7994,results\nishikyen\00232_guid-232_untitled.txt,0.49019607843137253,0.4807692307692308,0.4854368932038835,0.22772277227722773,0.22330097087378642,0.2254901960784314,0.30392156862745096,0.2980769230769231,0.3009708737864078,0.8965027332305908,0.8939756751060486,0.895237386226654,0,0,nan,0,0,nan,5,0,0,0.0006303787231445312,4.7138671875,0.0,0.0,0.00012607574462890624,0.9427734375
Nishikyen/vit5-vietnamese-news,233,233,,3.6708,results\nishikyen\00233_guid-233_untitled.txt,0.3939393939393939,0.3939393939393939,0.3939393939393939,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.21212121212121213,0.21212121212121213,0.21212121212121215,0.8726137280464172,0.8859941363334656,0.8792530298233032,3,4,0.75,2,2,1.0,4,0,4,0.0243988037109375,0.002026796340942383,0.0,1.0,0.006099700927734375,0.0005066990852355957
Nishikyen/vit5-vietnamese-news,234,234,,3.2773,results\nishikyen\00234_guid-234_untitled.txt,0.28440366972477066,0.3229166666666667,0.30243902439024395,0.08333333333333333,0.09473684210526316,0.08866995073891626,0.14678899082568808,0.16666666666666666,0.15609756097560978,0.8497235178947449,0.849989652633667,0.8498564958572388,2,3,0.6666666666666666,0,0,nan,3,0,3,0.017171859741210938,0.1552581787109375,0.0,1.0,0.0057239532470703125,0.051752726236979164
Nishikyen/vit5-vietnamese-news,235,235,,3.9324,results\nishikyen\00235_guid-235_untitled.txt,0.54,0.39705882352941174,0.45762711864406785,0.29292929292929293,0.21481481481481482,0.24786324786324787,0.45,0.33088235294117646,0.3813559322033898,0.8968085646629333,0.8868281841278076,0.8917903900146484,1,2,0.5,2,2,1.0,3,0,2,0.0008524656295776367,0.9673500061035156,0.0,0.6666666666666666,0.0002841552098592122,0.3224500020345052
Nishikyen/vit5-vietnamese-news,236,236,,3.4013,results\nishikyen\00236_guid-236_untitled.txt,0.5,0.43333333333333335,0.4642857142857143,0.23376623376623376,0.20224719101123595,0.21686746987951808,0.358974358974359,0.3111111111111111,0.3333333333333333,0.8815500736236572,0.8810548782348633,0.8813024163246155,5,5,1.0,1,1,1.0,3,0,3,0.0012569427490234375,0.0021648406982421875,0.0,1.0,0.0004189809163411458,0.0007216135660807291
Nishikyen/vit5-vietnamese-news,237,237,,4.1811,results\nishikyen\00237_guid-237_untitled.txt,0.5904761904761905,0.4105960264900662,0.484375,0.375,0.26,0.30708661417322836,0.45714285714285713,0.31788079470198677,0.375,0.9091155529022217,0.8887790441513062,0.8988322615623474,2,4,0.5,3,3,1.0,4,0,4,0.031772613525390625,0.030363082885742188,0.0,1.0,0.007943153381347656,0.007590770721435547
Nishikyen/vit5-vietnamese-news,238,238,,3.2936,results\nishikyen\00238_guid-238_untitled.txt,0.5046728971962616,0.5142857142857142,0.5094339622641509,0.32075471698113206,0.3269230769230769,0.32380952380952377,0.3925233644859813,0.4,0.39622641509433965,0.9166386127471924,0.906187891960144,0.9113832712173462,1,1,1.0,0,0,nan,3,0,3,0.0017290115356445312,0.0026378631591796875,0.0,1.0,0.0005763371785481771,0.0008792877197265625
Nishikyen/vit5-vietnamese-news,239,239,,2.3344,results\nishikyen\00239_guid-239_untitled.txt,0.41025641025641024,0.2831858407079646,0.33507853403141363,0.16883116883116883,0.11607142857142858,0.1375661375661376,0.32051282051282054,0.22123893805309736,0.2617801047120419,0.8860597610473633,0.8687148094177246,0.8773015737533569,2,2,1.0,0,0,nan,4,0,3,0.1586308479309082,1.0004708766937256,0.0,0.75,0.03965771198272705,0.2501177191734314
Nishikyen/vit5-vietnamese-news,240,240,,3.7731,results\nishikyen\00240_guid-240_untitled.txt,0.5816326530612245,0.48717948717948717,0.5302325581395348,0.32989690721649484,0.27586206896551724,0.30046948356807507,0.46938775510204084,0.39316239316239315,0.42790697674418604,0.8969168066978455,0.9031747579574585,0.9000349044799805,8,8,1.0,3,3,1.0,4,0,2,0.0011083483695983887,2.31378173828125,0.0,0.5,0.00027708709239959717,0.5784454345703125
Nishikyen/vit5-vietnamese-news,241,241,,3.147,results\nishikyen\00241_guid-241_untitled.txt,0.6233766233766234,0.366412213740458,0.46153846153846156,0.2894736842105263,0.16923076923076924,0.21359223300970875,0.35064935064935066,0.20610687022900764,0.25961538461538464,0.9164107441902161,0.8704397678375244,0.892833948135376,0,0,nan,0,0,nan,3,0,1,0.0003228187561035156,1.983428955078125,0.0,0.3333333333333333,0.0001076062520345052,0.6611429850260416
Nishikyen/vit5-vietnamese-news,242,242,,3.4532,results\nishikyen\00242_guid-242_untitled.txt,0.42857142857142855,0.2903225806451613,0.34615384615384615,0.18072289156626506,0.12195121951219512,0.14563106796116504,0.2857142857142857,0.1935483870967742,0.23076923076923075,0.8812164068222046,0.8721002340316772,0.8766345977783203,2,2,1.0,2,2,1.0,4,0,1,0.2132357358932495,2.81494140625,0.0,0.25,0.05330893397331238,0.7037353515625
Nishikyen/vit5-vietnamese-news,243,243,,2.8482,results\nishikyen\00243_guid-243_untitled.txt,0.49473684210526314,0.4351851851851852,0.46305418719211827,0.2553191489361702,0.22429906542056074,0.23880597014925375,0.3263157894736842,0.28703703703703703,0.3054187192118226,0.8807404637336731,0.8894935846328735,0.8850953578948975,5,5,1.0,4,4,1.0,4,0,1,0.0011798739433288574,3.244140625,0.0,0.25,0.00029496848583221436,0.81103515625
